Time,Open,High,Low,Close,Close_eurjpy,Close_audjpy,Close_gbpjpy
2023/1/11 0:00,132.677,132.746,132.419,132.479,142.307,91.565,160.724
2023/1/11 1:00,132.48,132.528,132.311,132.495,142.42,91.477,160.784
2023/1/11 2:00,132.495,132.6,132.405,132.581,142.504,91.385,160.813
2023/1/11 3:00,132.579,132.871,132.571,132.769,142.599,91.423,160.834
2023/1/11 4:00,132.768,132.805,132.565,132.69,142.638,91.524,160.631
2023/1/11 5:00,132.69,132.747,132.469,132.525,142.727,91.413,160.996
2023/1/11 6:00,132.526,132.602,132.378,132.594,142.603,91.49,160.779
2023/1/11 7:00,132.592,132.598,132.414,132.579,142.37,91.447,160.718
2023/1/11 8:00,132.578,132.622,132.48,132.483,142.372,91.329,160.575
2023/1/11 9:00,132.484,132.707,132.278,132.319,142.285,91.396,160.752
2023/1/11 10:00,132.321,132.454,132.288,132.413,142.515,91.516,160.935
2023/1/11 11:00,132.413,132.529,132.389,132.529,142.517,91.53,160.966
2023/1/11 12:00,132.529,132.553,132.417,132.466,142.459,91.449,160.931
2023/1/11 13:00,132.456,132.472,132.349,132.377,142.379,91.388,160.746
2023/1/11 14:00,132.386,132.407,131.776,131.898,141.995,91.13,160.36
2023/1/11 15:00,131.896,132.034,131.529,131.902,141.936,91.175,160.262
2023/1/11 16:00,131.902,132.014,131.539,131.664,141.756,91.066,160.084
2023/1/11 17:00,131.666,131.809,131.463,131.623,141.718,91.031,160.075
2023/1/11 18:00,131.623,131.706,131.591,131.7,141.821,91.041,160.206
2023/1/11 19:00,131.7,131.809,131.38,131.444,141.587,90.992,159.924
2023/1/11 20:00,131.443,131.654,131.364,131.635,141.672,91.047,160.005
2023/1/11 21:00,131.635,131.748,131.509,131.722,141.694,90.917,159.98
2023/1/11 22:00,131.724,131.898,131.555,131.601,141.633,90.81,159.865
2023/1/11 23:00,131.601,131.773,131.567,131.691,141.543,90.799,159.875
2023/1/12 0:00,131.691,131.727,130.853,130.956,140.977,90.525,159.459
2023/1/12 1:00,130.957,131.163,130.904,131.002,140.99,90.457,159.538
2023/1/12 2:00,131.001,131.031,130.807,130.877,140.844,90.331,159.152
2023/1/12 3:00,130.876,130.878,130.628,130.683,140.646,90.279,158.558
2023/1/12 4:00,130.682,131.213,129.497,129.645,140.4,90.507,158.628
2023/1/12 5:00,129.643,130.782,129.577,130.601,140.631,90.169,158.228
2023/1/12 6:00,130.6,130.674,129.747,129.834,140.313,90.011,157.814
2023/1/12 7:00,129.833,129.94,129.59,129.756,140.424,90.115,158.044
2023/1/12 8:00,129.757,129.761,129.175,129.191,140.154,90.116,157.981
2023/1/12 9:00,129.191,129.27,128.859,129.158,140.216,90.139,157.938
2023/1/12 10:00,129.159,129.444,129.068,129.293,140.271,90.138,158.029
2023/1/12 11:00,129.294,129.428,129.183,129.194,140.204,90.026,157.797
2023/1/12 12:00,129.194,129.342,129.162,129.27,140.289,90.039,157.883
2023/1/12 13:00,129.27,129.372,129.153,129.286,140.258,90.017,157.815
2023/1/12 14:00,129.286,129.415,129.063,129.174,140.274,89.994,157.797
2023/1/12 15:00,129.172,129.296,128.63,129.216,140.224,90.006,157.743
2023/1/12 16:00,129.214,129.346,128.811,128.932,139.963,89.839,157.532
2023/1/12 17:00,128.932,129.285,128.922,129.161,140.071,89.846,157.62
2023/1/12 18:00,129.16,129.196,129.033,129.117,140.035,89.786,157.497
2023/1/12 19:00,129.117,129.242,129.002,129.21,140.065,89.863,157.506
2023/1/12 20:00,129.211,129.302,129.123,129.16,139.972,89.798,157.326
2023/1/12 21:00,129.161,129.169,128.397,128.546,139.411,89.667,156.824
2023/1/12 22:00,128.546,128.794,128.246,128.375,139.272,89.49,156.773
2023/1/12 23:00,128.375,128.589,128.105,128.33,139.31,89.632,156.978
2023/1/13 0:00,128.329,128.721,128.226,128.521,139.347,89.647,157.154
2023/1/13 1:00,128.519,128.551,128.269,128.368,139.22,89.576,156.999
2023/1/13 2:00,128.368,128.787,128.362,128.747,139.199,89.463,156.717
2023/1/13 3:00,128.748,128.829,128.52,128.529,138.966,89.175,156.491
2023/1/13 4:00,128.527,128.635,128.169,128.236,138.414,88.8,156.027
2023/1/13 5:00,128.235,128.324,127.66,127.687,138.128,88.645,155.783
2023/1/13 6:00,127.687,127.96,127.454,127.505,138.078,88.738,155.745
2023/1/13 7:00,127.507,127.978,127.472,127.858,138.216,88.852,155.887
2023/1/13 8:00,127.856,127.891,127.604,127.703,138.278,88.96,155.914
2023/1/13 9:00,127.703,127.88,127.67,127.851,138.473,89.171,156.316
2023/1/13 10:00,127.849,127.941,127.747,127.93,138.536,89.261,156.43
2023/1/13 11:00,127.929,127.931,127.843,127.885,138.526,89.235,156.45
2023/1/13 12:00,127.883,127.913,127.779,127.853,138.465,89.139,156.34
2023/1/15 13:00,127.749,127.804,127.704,127.763,138.397,89.067,156.158
2023/1/15 14:00,127.748,128.148,127.748,128.05,138.583,89.28,156.507
2023/1/15 15:00,128.05,128.195,127.789,127.853,138.614,89.326,156.56
2023/1/15 16:00,127.855,127.945,127.529,127.674,138.754,89.564,156.666
2023/1/15 17:00,127.674,127.725,127.218,127.366,138.405,89.351,156.416
2023/1/15 18:00,127.366,127.46,127.27,127.397,138.356,89.3,156.301
2023/1/15 19:00,127.397,127.729,127.321,127.667,138.557,89.204,156.488
2023/1/15 20:00,127.667,127.781,127.597,127.605,138.581,89.244,156.481
2023/1/15 21:00,127.603,128.125,127.572,127.972,138.713,89.323,156.66
2023/1/15 22:00,127.972,128.186,127.887,127.967,138.6,89.289,156.511
2023/1/15 23:00,127.968,128.863,127.898,128.714,139.052,89.377,156.722
2023/1/16 0:00,128.714,128.824,128.275,128.368,138.906,89.397,156.606
2023/1/16 1:00,128.37,128.537,128.287,128.39,139.044,89.428,156.82
2023/1/16 2:00,128.39,128.469,128.111,128.305,138.915,89.402,156.58
2023/1/16 3:00,128.304,128.482,128.232,128.424,138.89,89.41,156.512
2023/1/16 4:00,128.424,128.56,128.296,128.422,138.899,89.377,156.584
2023/1/16 5:00,128.423,128.523,128.365,128.467,139.023,89.404,156.729
2023/1/16 6:00,128.466,128.561,128.396,128.529,139.135,89.432,156.861
2023/1/16 7:00,128.531,128.662,128.434,128.58,139.184,89.466,156.961
2023/1/16 8:00,128.579,128.758,128.576,128.706,139.184,89.515,156.9
2023/1/16 9:00,128.705,128.716,128.574,128.584,139.039,89.382,156.71
2023/1/16 10:00,128.585,128.603,128.5,128.56,139.091,89.409,156.769
2023/1/16 11:00,128.559,128.578,128.509,128.539,139.081,89.331,156.75
2023/1/16 12:00,128.544,128.551,128.426,128.536,139.083,89.375,156.748
2023/1/16 13:00,128.44,128.515,128.395,128.434,139.009,89.307,156.635
2023/1/16 14:00,128.442,128.486,128.209,128.337,138.986,89.4,156.664
2023/1/16 15:00,128.337,128.557,128.313,128.405,139.047,89.437,156.618
2023/1/16 16:00,128.405,128.95,128.297,128.806,139.332,89.734,156.973
2023/1/16 17:00,128.803,129.155,128.661,128.983,139.485,89.76,157.178
2023/1/16 18:00,128.985,129.001,128.725,128.775,139.404,89.74,156.981
2023/1/16 19:00,128.774,128.824,128.619,128.665,139.298,89.718,156.891
2023/1/16 20:00,128.664,128.72,128.571,128.645,139.338,89.619,156.956
2023/1/16 21:00,128.645,128.958,128.526,128.919,139.422,89.633,156.903
2023/1/16 22:00,128.918,129.021,128.667,128.728,139.389,89.628,157.232
2023/1/16 23:00,128.728,128.76,128.382,128.457,139.083,89.397,156.882
2023/1/17 0:00,128.457,128.812,128.449,128.78,139.302,89.509,157.219
2023/1/17 1:00,128.779,129.121,128.629,128.874,139.461,89.436,157.403
2023/1/17 2:00,128.874,128.967,128.668,128.702,139.41,89.461,157.713
2023/1/17 3:00,128.697,128.794,128.316,128.552,139.511,89.413,157.569
2023/1/17 4:00,128.553,128.781,128.376,128.707,139.553,89.412,157.683
2023/1/17 5:00,128.706,128.714,128.242,128.29,139.359,89.399,157.668
2023/1/17 6:00,128.287,128.637,128.125,128.141,138.421,89.58,157.336
2023/1/17 7:00,128.141,128.281,127.986,128.183,138.341,89.535,157.172
2023/1/17 8:00,128.184,128.323,128.092,128.24,138.267,89.578,157.246
2023/1/17 9:00,128.24,128.413,128.221,128.395,138.609,89.658,157.427
2023/1/17 10:00,128.396,128.441,128.176,128.336,138.516,89.702,157.52
2023/1/17 11:00,128.336,128.344,128.167,128.206,138.382,89.561,157.42
2023/1/17 12:00,128.205,128.282,128.068,128.119,138.217,89.46,157.45
2023/1/17 13:00,128.119,128.234,128.07,128.193,138.354,89.593,157.481
2023/1/17 14:00,128.199,128.295,128.171,128.283,138.41,89.639,157.568
2023/1/17 15:00,128.288,128.903,128.219,128.845,138.95,89.928,158.107
2023/1/17 16:00,128.845,129.029,128.509,128.555,138.79,89.894,157.92
2023/1/17 17:00,128.555,130.806,128.368,130.531,140.813,91.257,160.187
2023/1/17 18:00,130.531,131.25,130.416,131.139,141.277,91.6,160.865
2023/1/17 19:00,131.139,131.572,131.087,131.336,141.506,91.849,161.311
2023/1/17 20:00,131.336,131.536,130.748,130.812,141.01,91.514,160.662
2023/1/17 21:00,130.81,131.229,130.527,130.726,141.038,91.64,160.652
2023/1/17 22:00,130.726,130.918,130.053,130.254,141.001,91.423,160.399
2023/1/17 23:00,130.253,130.31,129.605,129.662,140.594,90.998,159.98
2023/1/18 0:00,129.66,129.901,129.199,129.389,140.648,90.899,159.908
2023/1/18 1:00,129.389,129.581,129.05,129.183,140.196,90.719,159.516
2023/1/18 2:00,129.183,129.391,128.834,128.986,139.5,90.526,159.582
2023/1/18 3:00,128.983,129.243,128.884,129.076,139.711,90.659,159.653
2023/1/18 4:00,129.076,129.138,128,128.118,139.117,90.226,158.798
2023/1/18 5:00,128.121,128.29,127.561,128.121,139.195,90.297,159.024
2023/1/18 6:00,128.129,128.44,128.006,128.364,139.062,90.009,159.089
2023/1/18 7:00,128.364,128.61,128.216,128.455,139.078,89.751,158.866
2023/1/18 8:00,128.452,128.949,128.448,128.812,139.064,89.653,159.021
2023/1/18 9:00,128.812,128.846,128.599,128.772,139.026,89.501,158.861
2023/1/18 10:00,128.771,128.891,128.665,128.688,138.921,89.36,158.812
2023/1/18 11:00,128.688,128.865,128.688,128.864,139.034,89.384,158.985
2023/1/18 12:00,128.863,128.931,128.769,128.884,139.147,89.433,159.129
2023/1/18 13:00,128.884,128.889,128.535,128.76,138.952,89.396,158.918
2023/1/18 14:00,128.757,128.838,128.443,128.552,138.801,89.261,158.705
2023/1/18 15:00,128.552,128.603,128.277,128.42,138.534,88.7,158.218
2023/1/18 16:00,128.419,128.69,128.303,128.572,138.695,88.728,158.611
2023/1/18 17:00,128.566,128.634,128.364,128.424,138.613,88.683,158.341
2023/1/18 18:00,128.426,128.443,128.15,128.287,138.557,88.595,158.223
2023/1/18 19:00,128.286,128.291,127.9,128.027,138.209,88.384,157.872
2023/1/18 20:00,128.027,128.062,127.757,127.98,138.105,88.273,157.803
2023/1/18 21:00,127.979,128.032,127.761,127.951,138.069,88.171,157.731
2023/1/18 22:00,127.952,128.244,127.892,128.174,138.529,88.3,158.086
2023/1/18 23:00,128.174,128.337,128.087,128.186,138.661,88.368,158.048
2023/1/19 0:00,128.19,128.396,128.188,128.32,138.903,88.329,158.304
2023/1/19 1:00,128.317,128.666,128.303,128.502,139.157,88.51,158.52
2023/1/19 2:00,128.5,128.719,128.429,128.612,139.178,88.516,158.865
2023/1/19 3:00,128.612,128.654,128.374,128.627,139.035,88.456,158.632
2023/1/19 4:00,128.628,128.816,128.357,128.379,138.781,88.633,158.535
2023/1/19 5:00,128.382,128.493,128.229,128.343,138.743,88.718,158.535
2023/1/19 6:00,128.344,128.619,128.292,128.455,138.597,88.511,158.753
2023/1/19 7:00,128.457,128.589,128.406,128.482,138.877,88.468,158.854
2023/1/19 8:00,128.48,128.622,128.384,128.563,139.059,88.701,159.058
2023/1/19 9:00,128.562,128.628,128.392,128.439,139.084,88.758,159.018
2023/1/19 10:00,128.443,128.533,128.348,128.445,139.116,88.854,159.161
2023/1/19 11:00,128.446,128.474,128.295,128.432,139.08,88.775,159.083
2023/1/19 12:00,128.436,128.447,128.353,128.406,139.095,88.708,159.109
2023/1/19 13:00,128.406,128.435,128.366,128.406,139.079,88.751,159.025
2023/1/19 14:00,128.404,128.473,128.349,128.371,139.067,88.725,159.069
2023/1/19 15:00,128.371,128.683,128.34,128.629,139.32,88.91,159.315
2023/1/19 16:00,128.629,128.888,128.523,128.835,139.604,89.168,159.56
2023/1/19 17:00,128.835,128.89,128.724,128.754,139.523,89.17,159.49
2023/1/19 18:00,128.755,128.817,128.699,128.815,139.558,89.167,159.479
2023/1/19 19:00,128.816,129.094,128.815,129.047,139.755,89.259,159.611
2023/1/19 20:00,129.051,129.293,128.994,129.169,139.957,89.443,159.894
2023/1/19 21:00,129.168,129.182,129.02,129.168,139.825,89.468,159.727
2023/1/19 22:00,129.168,129.178,128.773,128.881,139.707,89.421,159.34
2023/1/19 23:00,128.887,129.25,128.726,129.223,140.083,89.658,159.641
2023/1/20 0:00,129.222,129.489,129.16,129.464,140.222,89.744,159.769
2023/1/20 1:00,129.465,129.731,129.166,129.627,140.499,89.858,160.299
2023/1/20 2:00,129.628,129.958,129.515,129.914,140.628,89.883,160.471
2023/1/20 3:00,129.914,130.283,129.853,130.11,140.761,90.155,160.727
2023/1/20 4:00,130.109,130.611,130.038,130.602,141.134,90.286,161.175
2023/1/20 5:00,130.602,130.61,130.143,130.22,140.917,90.302,160.964
2023/1/20 6:00,130.219,130.301,129.678,129.923,140.723,90.304,160.711
2023/1/20 7:00,129.923,129.982,129.719,129.971,140.769,90.35,160.786
2023/1/20 8:00,129.973,129.985,129.623,129.731,140.675,90.256,160.689
2023/1/20 9:00,129.734,129.786,129.479,129.606,140.587,90.309,160.59
2023/1/20 10:00,129.602,129.614,129.444,129.555,140.62,90.298,160.595
2023/1/20 11:00,129.555,129.602,129.485,129.582,140.681,90.314,160.6
2023/1/20 12:00,129.58,129.599,129.455,129.464,140.546,90.191,160.508
2023/1/22 13:00,129.459,129.599,129.437,129.569,140.803,90.342,160.692
2023/1/22 14:00,129.569,129.654,129.309,129.39,140.569,90.358,160.512
2023/1/22 15:00,129.389,129.533,129.246,129.273,140.717,90.321,160.61
2023/1/22 16:00,129.276,129.306,129.064,129.201,140.761,90.259,160.54
2023/1/22 17:00,129.202,129.25,129.096,129.182,140.708,90.21,160.506
2023/1/22 18:00,129.18,129.325,129.038,129.307,140.922,90.303,160.764
2023/1/22 19:00,129.31,129.745,129.31,129.588,141.179,90.483,161.007
2023/1/22 20:00,129.588,129.888,129.548,129.853,141.437,90.621,161.192
2023/1/22 21:00,129.852,130.169,129.818,130.087,141.8,90.802,161.523
2023/1/22 22:00,130.086,130.312,129.926,130.12,142.014,90.84,161.569
2023/1/22 23:00,130.12,130.146,129.613,129.713,141.384,90.909,161
2023/1/23 0:00,129.713,129.912,129.712,129.83,141.663,90.983,161.068
2023/1/23 1:00,129.828,130.042,129.711,130.034,141.727,91.169,160.873
